order_id,customer_id,product_id,store_id,order_date,quantity,unit_price
ORD-001396,CUST-00451,PROD-0105,STORE-009,2025-05-21,1,247.72
ORD-001397,CUST-00717,PROD-0243,STORE-004,2025-07-11,6,275.13
ORD-001398,CUST-00700,PROD-0064,STORE-009,2025-09-01,3,184.67
ORD-001399,CUST-00316,PROD-0006,STORE-021,2025-07-08,1,421.52
ORD-001400,CUST-00056,PROD-0177,STORE-022,2025-12-06,4,130.22
ORD-001401,CUST-00317,PROD-0164,STORE-023,2025-07-16,6,452.05
ORD-001402,CUST-00125,PROD-0137,STORE-008,2025-12-17,8,197.28
ORD-001403,CUST-00262,PROD-0078,STORE-003,2025-07-21,4,152.21
ORD-001404,CUST-00450,PROD-0162,STORE-011,2025-03-24,7,395.7
ORD-001405,CUST-00083,PROD-0211,STORE-025,2025-05-21,8,238.18
ORD-001406,CUST-00341,PROD-0184,STORE-014,2025-07-31,2,413.07
ORD-001407,CUST-00268,PROD-0130,STORE-003,2025-12-24,6,213.32
ORD-001408,CUST-00335,PROD-0117,STORE-023,2025-10-08,1,382.17
ORD-001409,CUST-00657,PROD-0048,STORE-021,2025-11-25,8,396.54
ORD-001410,CUST-00004,PROD-0103,STORE-007,2025-03-11,5,160.28
ORD-001411,CUST-00114,PROD-0041,STORE-008,2025-02-12,3,424.24
ORD-001412,CUST-00421,PROD-0203,STORE-011,2025-12-18,8,241.78
ORD-001413,CUST-00267,PROD-0045,STORE-022,2025-03-10,6,400.76
ORD-001414,CUST-00087,PROD-0107,STORE-012,2025-04-12,3,199.77
ORD-001415,CUST-00585,PROD-0058,STORE-001,2025-07-13,1,461.93
ORD-001416,CUST-00627,PROD-0161,STORE-008,2025-11-28,2,487.18
ORD-001417,CUST-00269,PROD-0180,STORE-006,2025-04-12,1,203.5
ORD-001418,CUST-00615,PROD-0067,STORE-005,2025-08-08,2,479.22
ORD-001419,CUST-00581,PROD-0031,STORE-001,2025-03-29,7,387.8
ORD-001420,CUST-00690,PROD-0127,STORE-004,2025-08-21,4,358.2
ORD-001421,CUST-00273,PROD-0074,STORE-024,2025-04-08,8,194.12
ORD-001422,CUST-00212,PROD-0154,STORE-007,2025-08-09,5,364.71
ORD-001423,CUST-00429,PROD-0047,STORE-014,2025-04-07,3,19.23
ORD-001424,CUST-00242,PROD-0159,STORE-015,2025-05-15,4,187.96
ORD-001425,CUST-00663,PROD-0118,STORE-003,2025-12-17,1,237.09
ORD-001426,CUST-00710,PROD-0102,STORE-022,2025-06-15,4,358.09
ORD-001427,CUST-00434,PROD-0189,STORE-020,2025-12-29,5,41.15
ORD-001428,CUST-00061,PROD-0014,STORE-011,2025-10-13,4,238.1
ORD-001429,CUST-00621,PROD-0241,STORE-022,2025-07-01,1,7.64
ORD-001430,CUST-00635,PROD-0098,STORE-010,2025-09-16,7,337.26
ORD-001431,CUST-00573,PROD-0011,STORE-019,2025-03-09,3,133.83
ORD-001432,CUST-00505,PROD-0239,STORE-011,2025-09-15,8,70.29
ORD-001433,CUST-00728,PROD-0136,STORE-014,2025-06-12,3,133.89
ORD-001434,CUST-00046,PROD-0033,STORE-016,2025-06-10,5,375.16
ORD-001435,CUST-00290,PROD-0232,STORE-009,2025-08-09,5,260.89
ORD-001436,CUST-00169,PROD-0081,STORE-024,2025-08-12,8,383.01
ORD-001437,CUST-00570,PROD-0219,STORE-022,2025-03-19,8,31.33
ORD-001438,CUST-00056,PROD-0059,STORE-006,2025-03-18,1,237.76
ORD-001439,CUST-00723,PROD-0120,STORE-014,2025-03-25,2,497.61
ORD-001440,CUST-00042,PROD-0114,STORE-012,2025-09-11,8,231.58
ORD-001441,CUST-00738,PROD-0222,STORE-005,2025-02-27,2,178.04
ORD-001442,CUST-00291,PROD-0047,STORE-006,2025-04-15,5,283.8
ORD-001443,CUST-00600,PROD-0055,STORE-019,2025-12-06,1,265.37
ORD-001444,CUST-00185,PROD-0107,STORE-003,2025-10-20,4,385.28
ORD-001445,CUST-00097,PROD-0228,STORE-011,2025-12-13,1,145.71
ORD-001446,CUST-00125,PROD-0101,STORE-012,2025-12-15,2,419.29
ORD-001447,CUST-00030,PROD-0021,STORE-015,2025-03-20,8,229.75
ORD-001448,CUST-00609,PROD-0169,STORE-001,2025-05-18,6,485.03
ORD-001449,CUST-00638,PROD-0244,STORE-015,2025-12-02,6,473.96
ORD-001450,CUST-00133,PROD-0055,STORE-002,2025-10-19,5,164.96
ORD-001451,CUST-00073,PROD-0141,STORE-020,2025-01-29,7,50.8
ORD-001452,CUST-00183,PROD-0062,STORE-025,2025-05-11,7,49.14
ORD-001453,CUST-00167,PROD-0100,STORE-025,2025-04-17,7,146.03
ORD-001454,CUST-00158,PROD-0031,STORE-010,2025-12-01,8,401.53
ORD-001455,CUST-00702,PROD-0155,STORE-005,2025-06-08,6,334.42
ORD-001456,CUST-00525,PROD-0052,STORE-016,2025-07-08,8,443.27
ORD-001457,CUST-00275,PROD-0145,STORE-020,2025-09-01,7,49.65
ORD-001458,CUST-00378,PROD-0158,STORE-006,2025-08-05,7,317.18
ORD-001459,CUST-00042,PROD-0132,STORE-011,2025-02-17,8,339.83
ORD-001460,CUST-00703,PROD-0183,STORE-005,2025-11-28,8,265.99
ORD-001461,CUST-00538,PROD-0022,STORE-010,2025-11-28,8,221.48
ORD-001462,CUST-00308,PROD-0039,STORE-005,2025-09-02,5,421.55
ORD-001463,CUST-00438,PROD-0076,STORE-019,2025-09-25,1,277.73
ORD-001464,CUST-00526,PROD-0028,STORE-017,2025-01-24,7,209.43
ORD-001465,CUST-00677,PROD-0185,STORE-019,2025-08-26,5,180.94
ORD-001466,CUST-00084,PROD-0197,STORE-017,2025-10-27,1,61.39
ORD-001467,CUST-00474,PROD-0046,STORE-006,2025-12-05,7,27.39
ORD-001468,CUST-00722,PROD-0077,STORE-011,2025-08-02,8,379.88
ORD-001469,CUST-00639,PROD-0207,STORE-009,2025-08-19,6,483.52
ORD-001470,CUST-00217,PROD-0048,STORE-003,2025-04-06,5,436.44
ORD-001471,CUST-00445,PROD-0137,STORE-001,2025-02-24,1,200.48
ORD-001472,CUST-00176,PROD-0168,STORE-016,2025-01-07,8,347.43
ORD-001473,CUST-00617,PROD-0186,STORE-016,2025-12-03,5,311.15
ORD-001474,CUST-00370,PROD-0177,STORE-022,2025-11-12,7,403.29
ORD-001475,CUST-00129,PROD-0035,STORE-001,2025-02-14,4,60.39
ORD-001476,CUST-00713,PROD-0249,STORE-007,2025-01-09,1,108.56
ORD-001477,CUST-00149,PROD-0167,STORE-008,2025-11-29,7,421.82
ORD-001478,CUST-00196,PROD-0023,STORE-010,2025-10-03,8,78.33
ORD-001479,CUST-00023,PROD-0030,STORE-006,2025-08-05,3,370.69
ORD-001480,CUST-00497,PROD-0121,STORE-001,2025-08-16,8,294.68
ORD-001481,CUST-00302,PROD-0146,STORE-013,2025-04-14,1,170.25
ORD-001482,CUST-00646,PROD-0217,STORE-023,2025-02-22,7,489.84
ORD-001483,CUST-00593,PROD-0153,STORE-024,2025-09-11,5,23.31
ORD-001484,CUST-00498,PROD-0132,STORE-019,2025-07-24,8,119.78
ORD-001485,CUST-00541,PROD-0005,STORE-014,2025-02-01,6,278.85
ORD-001486,CUST-00664,PROD-0107,STORE-016,2025-05-18,2,249.91
ORD-001487,CUST-00356,PROD-0115,STORE-023,2025-11-27,7,15.29
ORD-001488,CUST-00744,PROD-0050,STORE-016,2025-05-28,6,221.85
ORD-001489,CUST-00225,PROD-0151,STORE-022,2025-09-17,6,461.25
ORD-001490,CUST-00480,PROD-0034,STORE-010,2025-12-03,7,480.09
ORD-001491,CUST-00669,PROD-0189,STORE-012,2025-12-11,8,400.87
ORD-001492,CUST-00637,PROD-0054,STORE-010,2025-03-24,2,335.18
ORD-001493,CUST-00178,PROD-0052,STORE-006,2025-03-08,8,54.94
ORD-001494,CUST-00506,PROD-0078,STORE-008,2025-08-01,4,280.62
ORD-001495,CUST-00368,PROD-0226,STORE-009,2025-01-10,6,340.07
ORD-001496,CUST-00516,PROD-0009,STORE-003,2025-03-31,6,218.15
ORD-001497,CUST-00233,PROD-0031,STORE-018,2025-11-13,4,245.74
ORD-001498,CUST-00364,PROD-0197,STORE-002,2025-06-24,5,448.67
ORD-001499,CUST-00528,PROD-0155,STORE-022,2025-12-20,2,354.66
ORD-001500,CUST-00469,PROD-0247,STORE-025,2025-08-13,2,487.45
ORD-001501,CUST-00625,PROD-0201,STORE-004,2025-11-09,1,256.11
ORD-001502,CUST-00646,PROD-0031,STORE-007,2025-03-27,6,82.72
ORD-001503,CUST-00726,PROD-0114,STORE-025,2025-05-30,8,367.6
ORD-001504,CUST-00158,PROD-0166,STORE-012,2025-02-20,6,410.47
ORD-001505,CUST-00207,PROD-0113,STORE-014,2025-03-04,1,126.42
ORD-001506,CUST-00350,PROD-0074,STORE-017,2025-08-31,3,47.18
ORD-001507,CUST-00733,PROD-0194,STORE-014,2025-07-10,6,316.56
ORD-001508,CUST-00156,PROD-0193,STORE-025,2025-05-06,7,394.66
ORD-001509,CUST-00440,PROD-0106,STORE-014,2025-03-12,8,476.15
ORD-001510,CUST-00699,PROD-0093,STORE-001,2025-09-22,8,77.05
ORD-001511,CUST-00735,PROD-0207,STORE-017,2025-01-06,2,46.96
ORD-001512,CUST-00412,PROD-0198,STORE-006,2025-06-11,7,35.42
ORD-001513,CUST-00677,PROD-0237,STORE-021,2025-01-19,3,451.73
ORD-001514,CUST-00647,PROD-0183,STORE-022,2025-01-30,5,212.55
ORD-001515,CUST-00718,PROD-0142,STORE-010,2025-12-15,6,455.06
ORD-001516,CUST-00287,PROD-0231,STORE-017,2025-01-05,3,351.64
ORD-001517,CUST-00660,PROD-0053,STORE-018,2025-08-17,8,350.24
ORD-001518,CUST-00415,PROD-0199,STORE-007,2025-11-29,5,46.71
ORD-001519,CUST-00343,PROD-0100,STORE-024,2025-10-03,3,262.62
ORD-001520,CUST-00291,PROD-0055,STORE-003,2025-10-04,5,263.05
ORD-001521,CUST-00164,PROD-0006,STORE-001,2025-11-22,5,124.45
ORD-001522,CUST-00744,PROD-0109,STORE-017,2025-06-05,2,367.32
ORD-001523,CUST-00266,PROD-0161,STORE-017,2025-07-10,6,66.28
ORD-001524,CUST-00128,PROD-0115,STORE-010,2025-11-30,1,229.3
ORD-001525,CUST-00596,PROD-0145,STORE-023,2025-05-01,4,178.41
ORD-001526,CUST-00683,PROD-0201,STORE-023,2025-05-26,3,358.59
ORD-001527,CUST-00254,PROD-0027,STORE-011,2025-09-24,4,412.3
ORD-001528,CUST-00466,PROD-0026,STORE-005,2025-07-04,7,415.07
ORD-001529,CUST-00095,PROD-0016,STORE-014,2025-02-11,3,240.74
ORD-001530,CUST-00080,PROD-0095,STORE-022,2025-08-17,7,296.17
ORD-001531,CUST-00405,PROD-0224,STORE-009,2025-09-23,8,320.04
ORD-001532,CUST-00706,PROD-0239,STORE-016,2025-08-14,7,412.78
ORD-001533,CUST-00518,PROD-0033,STORE-016,2025-03-15,8,69.04
ORD-001534,CUST-00526,PROD-0221,STORE-017,2025-12-27,2,348.75
ORD-001535,CUST-00485,PROD-0009,STORE-024,2025-08-22,3,472.3
ORD-001536,CUST-00122,PROD-0155,STORE-014,2025-07-09,2,64.82
ORD-001537,CUST-00297,PROD-0011,STORE-017,2025-10-20,3,63.27
ORD-001538,CUST-00384,PROD-0078,STORE-010,2025-06-06,8,18.84
ORD-001539,CUST-00146,PROD-0201,STORE-019,2025-03-15,7,29.07
ORD-001540,CUST-00291,PROD-0056,STORE-006,2025-06-06,8,6.02
ORD-001541,CUST-00358,PROD-0018,STORE-002,2025-10-08,7,243.17
ORD-001542,CUST-00580,PROD-0116,STORE-011,2025-06-08,7,240.23
ORD-001543,CUST-00136,PROD-0196,STORE-005,2025-11-07,8,382.02
ORD-001544,CUST-00460,PROD-0039,STORE-024,2025-12-08,6,49.2
ORD-001545,CUST-00681,PROD-0160,STORE-014,2025-11-16,7,120.24
ORD-001546,CUST-00348,PROD-0139,STORE-002,2025-07-22,8,369.27
ORD-001547,CUST-00091,PROD-0222,STORE-006,2025-11-27,1,288.13
ORD-001548,CUST-00317,PROD-0144,STORE-021,2025-12-29,2,323.73
ORD-001549,CUST-00198,PROD-0245,STORE-020,2025-02-13,1,478.85
ORD-001550,CUST-00194,PROD-0193,STORE-016,2025-09-25,1,64.53
ORD-001551,CUST-00185,PROD-0247,STORE-001,2025-09-30,5,394.43
ORD-001552,CUST-00723,PROD-0215,STORE-019,2025-05-06,8,46.89
ORD-001553,CUST-00622,PROD-0083,STORE-013,2025-10-01,1,248.27
ORD-001554,CUST-00349,PROD-0112,STORE-006,2025-01-12,7,16.9
ORD-001555,CUST-00325,PROD-0098,STORE-009,2025-09-28,2,61.74
ORD-001556,CUST-00555,PROD-0044,STORE-010,2025-02-20,3,95.41
ORD-001557,CUST-00158,PROD-0079,STORE-014,2025-02-15,3,34.15
ORD-001558,CUST-00186,PROD-0007,STORE-023,2025-06-16,1,152.51
ORD-001559,CUST-00328,PROD-0037,STORE-014,2025-02-20,6,132.67
ORD-001560,CUST-00054,PROD-0052,STORE-008,2025-03-03,4,249.01
ORD-001561,CUST-00395,PROD-0244,STORE-004,2025-09-16,5,35.0
ORD-001562,CUST-00567,PROD-0105,STORE-003,2025-08-26,8,19.3
ORD-001563,CUST-00240,PROD-0234,STORE-001,2025-11-21,5,279.26
ORD-001564,CUST-00692,PROD-0026,STORE-008,2025-10-28,3,155.77
ORD-001565,CUST-00457,PROD-0022,STORE-021,2025-07-28,4,392.52
ORD-001566,CUST-00383,PROD-0139,STORE-006,2025-03-14,4,271.07
ORD-001567,CUST-00569,PROD-0116,STORE-002,2025-08-05,1,407.25
ORD-001568,CUST-00297,PROD-0168,STORE-006,2025-11-14,1,34.78
ORD-001569,CUST-00280,PROD-0154,STORE-009,2025-09-04,7,499.61
ORD-001570,CUST-00218,PROD-0150,STORE-017,2025-11-20,5,27.5
ORD-001571,CUST-00577,PROD-0018,STORE-010,2025-10-01,2,200.67
ORD-001572,CUST-00144,PROD-0186,STORE-018,2025-03-04,5,439.74
ORD-001573,CUST-00626,PROD-0130,STORE-011,2025-04-18,6,319.4
ORD-001574,CUST-00464,PROD-0070,STORE-008,2025-12-29,6,174.1
ORD-001575,CUST-00614,PROD-0085,STORE-001,2025-08-24,3,324.98
ORD-001576,CUST-00624,PROD-0122,STORE-001,2025-01-02,1,337.98
ORD-001577,CUST-00570,PROD-0230,STORE-023,2025-07-31,8,382.41
ORD-001578,CUST-00084,PROD-0202,STORE-021,2025-10-03,2,271.62
ORD-001579,CUST-00456,PROD-0173,STORE-004,2025-12-10,6,486.15
ORD-001580,CUST-00616,PROD-0092,STORE-013,2025-07-12,3,420.37
ORD-001581,CUST-00009,PROD-0032,STORE-015,2025-12-23,6,468.43
ORD-001582,CUST-00010,PROD-0057,STORE-024,2025-08-16,1,380.41
ORD-001583,CUST-00727,PROD-0092,STORE-007,2025-12-15,2,409.05
ORD-001584,CUST-00311,PROD-0207,STORE-023,2025-11-17,4,120.95
ORD-001585,CUST-00372,PROD-0010,STORE-009,2025-09-10,8,452.72
ORD-001586,CUST-00621,PROD-0054,STORE-001,2025-12-28,4,492.2
ORD-001587,CUST-00406,PROD-0029,STORE-009,2025-11-23,8,89.38
ORD-001588,CUST-00676,PROD-0190,STORE-019,2025-04-10,3,37.34
ORD-001589,CUST-00067,PROD-0033,STORE-009,2025-03-07,4,441.09
ORD-001590,CUST-00197,PROD-0218,STORE-022,2025-05-21,1,496.01
ORD-001591,CUST-00695,PROD-0137,STORE-020,2025-12-21,5,341.93
ORD-001592,CUST-00003,PROD-0241,STORE-014,2025-08-21,1,427.65
ORD-001593,CUST-00443,PROD-0217,STORE-014,2025-06-15,5,65.24
ORD-001594,CUST-00478,PROD-0127,STORE-012,2025-09-23,1,442.47
ORD-001595,CUST-00049,PROD-0072,STORE-014,2025-04-25,8,161.53
ORD-001596,CUST-00200,PROD-0086,STORE-003,2025-07-20,1,495.17
ORD-001597,CUST-00707,PROD-0109,STORE-003,2025-04-26,4,102.44
ORD-001598,CUST-00319,PROD-0017,STORE-021,2025-06-18,2,18.79
ORD-001599,CUST-00025,PROD-0152,STORE-021,2025-08-10,6,421.04
ORD-001600,CUST-00111,PROD-0122,STORE-008,2025-05-07,6,417.09
ORD-001601,CUST-00533,PROD-0204,STORE-008,2025-06-20,2,388.99
ORD-001602,CUST-00450,PROD-0196,STORE-004,2025-11-14,8,291.56
ORD-001603,CUST-00063,PROD-0235,STORE-002,2025-02-13,7,160.06
ORD-001604,CUST-00067,PROD-0201,STORE-005,2025-12-22,1,459.95
ORD-001605,CUST-00057,PROD-0078,STORE-020,2025-08-15,7,37.56
ORD-001606,CUST-00058,PROD-0144,STORE-002,2025-12-13,5,425.71
ORD-001607,CUST-00099,PROD-0159,STORE-025,2025-07-25,7,120.38
ORD-001608,CUST-00676,PROD-0160,STORE-001,2025-11-03,8,195.03
ORD-001609,CUST-00636,PROD-0159,STORE-004,2025-08-08,6,327.2
ORD-001610,CUST-00027,PROD-0117,STORE-017,2025-12-12,6,295.96
ORD-001611,CUST-00106,PROD-0004,STORE-020,2025-02-25,2,298.47
ORD-001612,CUST-00587,PROD-0033,STORE-021,2025-04-10,5,180.91
ORD-001613,CUST-00743,PROD-0159,STORE-015,2025-09-04,3,125.35
ORD-001614,CUST-00062,PROD-0033,STORE-010,2025-01-23,7,258.99
ORD-001615,CUST-00367,PROD-0080,STORE-019,2025-11-30,3,77.96
ORD-001616,CUST-00618,PROD-0088,STORE-010,2025-06-08,6,485.27
ORD-001617,CUST-00601,PROD-0169,STORE-022,2025-09-23,3,33.36
ORD-001618,CUST-00573,PROD-0220,STORE-002,2025-09-17,7,175.18
ORD-001619,CUST-00656,PROD-0233,STORE-007,2025-04-13,2,174.06
ORD-001620,CUST-00488,PROD-0178,STORE-023,2025-12-08,8,301.87
ORD-001621,CUST-00593,PROD-0145,STORE-011,2025-06-19,5,212.24
ORD-001622,CUST-00108,PROD-0117,STORE-002,2025-03-25,8,113.6
ORD-001623,CUST-00655,PROD-0058,STORE-023,2025-01-02,4,235.93
ORD-001624,CUST-00245,PROD-0124,STORE-024,2025-04-20,6,404.59
ORD-001625,CUST-00211,PROD-0103,STORE-006,2025-07-12,1,184.58
ORD-001626,CUST-00367,PROD-0008,STORE-018,2025-02-07,2,75.48
ORD-001627,CUST-00200,PROD-0162,STORE-019,2025-08-14,6,26.72
ORD-001628,CUST-00204,PROD-0051,STORE-010,2025-01-16,3,113.37
ORD-001629,CUST-00737,PROD-0045,STORE-011,2025-05-15,4,93.37
ORD-001630,CUST-00181,PROD-0216,STORE-009,2025-01-12,2,15.38
ORD-001631,CUST-00141,PROD-0098,STORE-021,2025-12-13,2,172.49
ORD-001632,CUST-00313,PROD-0117,STORE-008,2025-04-18,6,405.69
ORD-001633,CUST-00176,PROD-0241,STORE-017,2025-12-05,7,439.79
ORD-001634,CUST-00122,PROD-0037,STORE-005,2025-02-03,4,99.87
ORD-001635,CUST-00712,PROD-0096,STORE-011,2025-07-13,7,488.6
ORD-001636,CUST-00048,PROD-0196,STORE-020,2025-05-06,4,427.94
ORD-001637,CUST-00153,PROD-0084,STORE-008,2025-05-31,1,316.57
ORD-001638,CUST-00130,PROD-0218,STORE-017,2025-05-24,8,108.56
ORD-001639,CUST-00482,PROD-0203,STORE-022,2025-02-11,2,87.87
ORD-001640,CUST-00661,PROD-0193,STORE-017,2025-07-18,6,251.79
ORD-001641,CUST-00184,PROD-0083,STORE-023,2025-08-26,6,265.1
ORD-001642,CUST-00733,PROD-0245,STORE-016,2025-09-05,8,137.82
ORD-001643,CUST-00654,PROD-0236,STORE-019,2025-07-25,1,107.55
ORD-001644,CUST-00463,PROD-0221,STORE-008,2025-04-14,7,113.19
ORD-001645,CUST-00387,PROD-0147,STORE-006,2025-08-06,6,130.98
ORD-001646,CUST-00138,PROD-0193,STORE-003,2025-02-13,5,225.02
ORD-001647,CUST-00236,PROD-0150,STORE-002,2025-06-30,8,258.56
ORD-001648,CUST-00437,PROD-0116,STORE-015,2025-06-22,7,207.42
ORD-001649,CUST-00325,PROD-0070,STORE-013,2025-09-12,1,93.88
ORD-001650,CUST-00272,PROD-0166,STORE-003,2025-04-30,6,451.22
ORD-001651,CUST-00514,PROD-0132,STORE-018,2025-05-31,2,394.0
ORD-001652,CUST-00101,PROD-0031,STORE-003,2025-04-27,6,23.94
ORD-001653,CUST-00342,PROD-0051,STORE-022,2025-04-13,6,128.75
ORD-001654,CUST-00282,PROD-0049,STORE-023,2025-12-16,3,499.2
ORD-001655,CUST-00268,PROD-0003,STORE-025,2025-10-06,5,144.5
ORD-001656,CUST-00414,PROD-0243,STORE-013,2025-06-27,1,238.63
ORD-001657,CUST-00153,PROD-0222,STORE-013,2025-09-20,4,117.32
ORD-001658,CUST-00486,PROD-0060,STORE-017,2025-04-18,8,362.63
ORD-001659,CUST-00349,PROD-0203,STORE-003,2025-08-25,6,423.66
ORD-001660,CUST-00715,PROD-0107,STORE-007,2025-08-08,8,227.73
ORD-001661,CUST-00031,PROD-0096,STORE-005,2025-10-13,3,156.25
ORD-001662,CUST-00512,PROD-0208,STORE-022,2025-01-05,6,173.2
ORD-001663,CUST-00436,PROD-0176,STORE-025,2025-08-03,7,382.6
ORD-001664,CUST-00551,PROD-0077,STORE-011,2025-12-20,1,285.94
ORD-001665,CUST-00143,PROD-0040,STORE-011,2025-01-17,7,490.18
ORD-001666,CUST-00401,PROD-0017,STORE-018,2025-04-15,7,98.22
ORD-001667,CUST-00337,PROD-0146,STORE-015,2025-02-25,5,51.14
ORD-001668,CUST-00692,PROD-0142,STORE-006,2025-02-23,1,414.1
ORD-001669,CUST-00501,PROD-0007,STORE-006,2025-11-05,4,39.39
ORD-001670,CUST-00291,PROD-0053,STORE-008,2025-07-17,5,331.48
ORD-001671,CUST-00466,PROD-0015,STORE-012,2025-02-05,1,90.04
ORD-001672,CUST-00401,PROD-0041,STORE-004,2025-07-30,3,270.53
ORD-001673,CUST-00071,PROD-0100,STORE-007,2025-09-02,3,435.86
ORD-001674,CUST-00443,PROD-0210,STORE-023,2025-06-08,8,83.59
ORD-001675,CUST-00318,PROD-0151,STORE-007,2025-10-22,8,141.33
ORD-001676,CUST-00147,PROD-0115,STORE-003,2025-01-04,7,304.39
ORD-001677,CUST-00539,PROD-0085,STORE-019,2025-05-07,8,232.79
ORD-001678,CUST-00041,PROD-0189,STORE-003,2025-10-22,5,324.91
ORD-001679,CUST-00356,PROD-0180,STORE-023,2025-08-22,5,198.58
ORD-001680,CUST-00426,PROD-0064,STORE-006,2025-03-31,7,231.61
ORD-001681,CUST-00188,PROD-0179,STORE-019,2025-12-04,2,199.8
ORD-001682,CUST-00246,PROD-0227,STORE-006,2025-01-23,5,441.86
ORD-001683,CUST-00299,PROD-0171,STORE-003,2025-10-03,4,454.81
ORD-001684,CUST-00567,PROD-0032,STORE-012,2025-07-30,2,378.91
ORD-001685,CUST-00334,PROD-0105,STORE-015,2025-09-16,3,130.11
ORD-001686,CUST-00046,PROD-0119,STORE-001,2025-09-17,2,321.23
ORD-001687,CUST-00473,PROD-0098,STORE-011,2025-12-12,7,428.6
ORD-001688,CUST-00039,PROD-0003,STORE-009,2025-07-23,2,355.99
ORD-001689,CUST-00335,PROD-0172,STORE-024,2025-03-11,8,244.95
ORD-001690,CUST-00085,PROD-0141,STORE-022,2025-02-04,4,358.21
ORD-001691,CUST-00144,PROD-0121,STORE-009,2025-08-13,3,89.43
ORD-001692,CUST-00622,PROD-0026,STORE-006,2025-01-10,5,66.44
ORD-001693,CUST-00173,PROD-0020,STORE-022,2025-07-20,1,340.29
ORD-001694,CUST-00452,PROD-0092,STORE-006,2025-03-20,4,358.62
ORD-001695,CUST-00546,PROD-0056,STORE-015,2025-12-12,1,419.06
ORD-001696,CUST-00657,PROD-0170,STORE-023,2025-09-25,2,198.35
ORD-001697,CUST-00455,PROD-0014,STORE-020,2025-06-07,1,29.08
ORD-001698,CUST-00207,PROD-0238,STORE-008,2025-07-13,6,454.82
ORD-001699,CUST-00094,PROD-0005,STORE-014,2025-04-13,1,494.69
ORD-001700,CUST-00197,PROD-0175,STORE-022,2025-06-22,2,114.17
ORD-001701,CUST-00681,PROD-0043,STORE-024,2025-02-19,3,26.78
ORD-001702,CUST-00111,PROD-0209,STORE-011,2025-09-20,6,283.21
ORD-001703,CUST-00640,PROD-0054,STORE-018,2025-04-08,7,469.76
ORD-001704,CUST-00238,PROD-0055,STORE-004,2025-03-03,6,165.06
ORD-001705,CUST-00412,PROD-0168,STORE-011,2025-01-08,1,197.64
ORD-001706,CUST-00226,PROD-0017,STORE-022,2025-08-23,5,326.71
ORD-001707,CUST-00045,PROD-0018,STORE-007,2025-07-08,7,154.25
ORD-001708,CUST-00512,PROD-0027,STORE-023,2025-11-03,3,129.7
ORD-001709,CUST-00615,PROD-0084,STORE-021,2025-02-18,7,340.55
ORD-001710,CUST-00137,PROD-0086,STORE-006,2025-12-22,6,489.11
ORD-001711,CUST-00494,PROD-0018,STORE-011,2025-12-08,1,306.21
ORD-001712,CUST-00460,PROD-0098,STORE-017,2025-10-27,4,254.18
ORD-001713,CUST-00014,PROD-0060,STORE-001,2025-12-27,2,157.87
ORD-001714,CUST-00250,PROD-0159,STORE-003,2025-08-08,1,73.08
ORD-001715,CUST-00304,PROD-0052,STORE-005,2025-09-13,7,106.16
ORD-001716,CUST-00244,PROD-0237,STORE-024,2025-01-20,8,370.92
ORD-001717,CUST-00138,PROD-0072,STORE-011,2025-06-18,1,262.82
ORD-001718,CUST-00664,PROD-0209,STORE-010,2025-08-01,1,118.35
ORD-001719,CUST-00351,PROD-0063,STORE-007,2025-06-19,1,453.77
ORD-001720,CUST-00255,PROD-0206,STORE-022,2025-12-07,4,305.98
ORD-001721,CUST-00534,PROD-0083,STORE-006,2025-07-15,8,316.73
ORD-001722,CUST-00504,PROD-0018,STORE-007,2025-02-03,1,319.0
ORD-001723,CUST-00210,PROD-0033,STORE-003,2025-03-14,3,298.34
ORD-001724,CUST-00242,PROD-0130,STORE-003,2025-04-15,7,363.86
ORD-001725,CUST-00169,PROD-0185,STORE-007,2025-06-09,4,214.88
ORD-001726,CUST-00255,PROD-0078,STORE-010,2025-11-07,8,484.01
ORD-001727,CUST-00279,PROD-0221,STORE-016,2025-04-14,2,475.74
ORD-001728,CUST-00408,PROD-0097,STORE-006,2025-07-04,8,223.47
ORD-001729,CUST-00625,PROD-0189,STORE-014,2025-09-16,3,410.69
ORD-001730,CUST-00021,PROD-0196,STORE-013,2025-09-04,7,427.74
ORD-001731,CUST-00610,PROD-0138,STORE-005,2025-06-03,3,132.35
ORD-001732,CUST-00314,PROD-0117,STORE-010,2025-08-26,7,283.25
ORD-001733,CUST-00074,PROD-0086,STORE-005,2025-09-04,8,101.87
ORD-001734,CUST-00005,PROD-0004,STORE-017,2025-04-08,6,248.26
ORD-001735,CUST-00405,PROD-0249,STORE-024,2025-08-01,6,195.09
ORD-001736,CUST-00657,PROD-0151,STORE-003,2025-06-07,7,443.06
ORD-001737,CUST-00395,PROD-0239,STORE-019,2025-03-05,3,101.13
ORD-001738,CUST-00262,PROD-0198,STORE-025,2025-08-12,6,257.25
ORD-001739,CUST-00651,PROD-0177,STORE-012,2025-09-08,1,327.19
ORD-001740,CUST-00253,PROD-0063,STORE-016,2025-08-06,1,461.12
ORD-001741,CUST-00647,PROD-0181,STORE-022,2025-07-05,1,350.24
ORD-001742,CUST-00152,PROD-0067,STORE-020,2025-11-27,8,472.4
ORD-001743,CUST-00261,PROD-0064,STORE-020,2025-03-17,3,11.1
ORD-001744,CUST-00660,PROD-0183,STORE-013,2025-02-17,7,354.49
